time,x1,x2
27.2421875,251,NaN
27.24609375,246,NaN
27.25,240,NaN
27.25390625,222,NaN
27.2578125,204,NaN
27.26171875,184,NaN
27.265625,187,NaN
27.26953125,176,NaN
27.2734375,171,NaN
27.27734375,162,NaN
27.28125,160,NaN
27.28515625,151,NaN
27.2890625,138,NaN
27.29296875,127,NaN
27.296875,110,NaN
27.30078125,96,NaN
27.3046875,106,NaN
27.30859375,91,NaN
27.3125,83,NaN
27.31640625,75,NaN
27.3203125,60,NaN
27.32421875,71,NaN
27.328125,84,NaN
27.33203125,89,NaN
27.3359375,80,NaN
27.33984375,70,NaN
27.34375,75,NaN
27.34765625,85,NaN
27.3515625,83,NaN
27.35546875,63,NaN
27.359375,68,NaN
27.36328125,69,NaN
27.3671875,81,NaN
27.37109375,103,NaN
27.375,109,NaN
27.37890625,103,NaN
27.3828125,110,NaN
27.38671875,102,NaN
27.390625,98,NaN
27.39453125,109,NaN
27.3984375,114,NaN
27.40234375,87,NaN
27.40625,78,NaN
27.41015625,76,NaN
27.4140625,70,NaN
27.41796875,54,NaN
27.421875,65,NaN
27.42578125,53,NaN
27.4296875,60,NaN
27.43359375,69,NaN
27.4375,64,NaN
27.44140625,47,NaN
27.4453125,51,NaN
27.44921875,54,NaN
27.453125,58,NaN
27.45703125,46,NaN
27.4609375,55,NaN
27.46484375,68,NaN
27.46875,66,NaN
27.47265625,57,NaN
27.4765625,46,NaN
27.48046875,19,NaN
27.484375,11,NaN
27.48828125,51,NaN
27.4921875,53,NaN
27.49609375,7,NaN
27.5,1,NaN
27.50390625,11,NaN
27.5078125,15,NaN
27.51171875,81,NaN
27.515625,111,NaN
27.51953125,54,NaN
27.5234375,72,NaN
27.52734375,160,NaN
27.53125,119,NaN
27.53515625,31,NaN
27.5390625,-99,NaN
27.54296875,-156,NaN
27.546875,-89,NaN
27.55078125,2,NaN
27.5546875,45,NaN
27.55859375,-87,NaN
27.5625,-214,NaN
27.56640625,-161,NaN
27.5703125,297,NaN
27.57421875,508,NaN
27.578125,244,NaN
27.58203125,-21,NaN
27.5859375,-429,NaN
27.58984375,-442,NaN
27.59375,-68,NaN
27.59765625,646,NaN
27.6015625,760,NaN
27.60546875,368,NaN
27.609375,625,NaN
27.61328125,601,NaN
27.6171875,582,NaN
27.62109375,319,NaN
27.625,488,NaN
27.62890625,459,NaN
27.6328125,522,NaN
27.63671875,890,NaN
27.640625,758,NaN
27.64453125,415,NaN
27.6484375,159,NaN
27.65234375,259,NaN
27.65625,167,NaN
27.66015625,221,NaN
27.6640625,323,NaN
27.66796875,189,NaN
27.671875,245,NaN
27.67578125,322,NaN
27.6796875,229,NaN
27.68359375,154,NaN
27.6875,-38,NaN
27.69140625,87,NaN
27.6953125,198,NaN
27.69921875,230,NaN
27.703125,449,NaN
27.70703125,315,NaN
27.7109375,124,NaN
27.71484375,17,NaN
27.71875,154,NaN
27.72265625,208,NaN
27.7265625,156,NaN
27.73046875,130,NaN
27.734375,67,NaN
27.73828125,37,NaN
27.7421875,149,NaN
27.74609375,242,NaN
27.75,170,NaN
27.75390625,29,NaN
27.7578125,-13,NaN
27.76171875,46,NaN
27.765625,154,NaN
27.76953125,136,NaN
27.7734375,122,NaN
27.77734375,111,NaN
27.78125,45,NaN
27.78515625,118,NaN
27.7890625,25,NaN
27.79296875,-7,NaN
27.796875,-27,NaN
27.80078125,22,NaN
27.8046875,253,NaN
27.80859375,262,NaN
27.8125,176,NaN
27.81640625,16,NaN
27.8203125,-153,NaN
27.82421875,-69,NaN
27.828125,38,NaN
27.83203125,143,NaN
27.8359375,270,NaN
27.83984375,173,NaN
27.84375,32,NaN
27.84765625,41,NaN
27.8515625,25,NaN
27.85546875,-65,NaN
27.859375,64,NaN
27.86328125,72,NaN
27.8671875,27,NaN
27.87109375,40,NaN
27.875,11,NaN
27.87890625,8,NaN
27.8828125,26,NaN
27.88671875,102,NaN
27.890625,14,NaN
27.89453125,44,NaN
27.8984375,204,NaN
27.90234375,288,NaN
27.90625,301,NaN
27.91015625,213,NaN
27.9140625,133,NaN
27.91796875,14,NaN
27.921875,73,NaN
27.92578125,229,NaN
27.9296875,319,NaN
27.93359375,326,NaN
27.9375,368,NaN
27.94140625,301,NaN
27.9453125,320,NaN
27.94921875,305,NaN
27.953125,180,NaN
27.95703125,142,NaN
27.9609375,149,NaN
27.96484375,266,NaN
27.96875,362,NaN
27.97265625,433,NaN
27.9765625,412,NaN
27.98046875,344,NaN
27.984375,288,NaN
27.98828125,247,NaN
27.9921875,300,NaN
27.99609375,364,NaN
28,425,NaN
28.00390625,383,NaN
28.0078125,320,NaN
28.01171875,178,NaN
28.015625,50,NaN
28.01953125,119,NaN
28.0234375,219,NaN
28.02734375,292,NaN
28.03125,338,NaN
28.03515625,287,NaN
28.0390625,196,NaN
28.04296875,51,NaN
28.046875,-32,NaN
28.05078125,26,NaN
28.0546875,53,NaN
28.05859375,67,NaN
28.0625,201,NaN
28.06640625,169,NaN
28.0703125,86,NaN
28.07421875,55,NaN
28.078125,-38,NaN
28.08203125,-61,NaN
28.0859375,-109,NaN
28.08984375,-29,NaN
28.09375,96,NaN
28.09765625,87,NaN
28.1015625,104,NaN
28.10546875,63,NaN
28.109375,20,NaN
28.11328125,-17,NaN
28.1171875,71,NaN
28.12109375,56,NaN
28.125,9,NaN
28.12890625,113,NaN
28.1328125,91,NaN
28.13671875,101,NaN
28.140625,124,NaN
28.14453125,85,NaN
28.1484375,4,NaN
28.15234375,49,NaN
28.15625,87,NaN
28.16015625,66,NaN
28.1640625,121,NaN
28.16796875,160,NaN
28.171875,62,NaN
28.17578125,117,NaN
28.1796875,173,NaN
28.18359375,168,NaN
28.1875,121,NaN
28.19140625,75,NaN
28.1953125,40,NaN
28.19921875,-129,NaN
28.203125,-84,NaN
28.20703125,26,NaN
28.2109375,9,NaN
28.21484375,152,NaN
28.21875,219,NaN
28.22265625,112,NaN
28.2265625,73,NaN
28.23046875,1,NaN
28.234375,-80,NaN
28.23828125,7,NaN
28.2421875,50,NaN
28.24609375,87,NaN
28.25,87,NaN
28.25390625,69,NaN
28.2578125,67,NaN
28.26171875,10,NaN
28.265625,-63,NaN
28.26953125,-144,NaN
28.2734375,-167,NaN
28.27734375,-201,NaN
28.28125,-56,NaN
28.28515625,32,NaN
28.2890625,-24,NaN
28.29296875,13,NaN
28.296875,-8,NaN
28.30078125,-78,NaN
28.3046875,-93,NaN
28.30859375,-28,NaN
28.3125,-55,NaN
28.31640625,-116,NaN
28.3203125,-64,NaN
28.32421875,-48,NaN
28.328125,-112,NaN
28.33203125,-135,NaN
28.3359375,-62,NaN
28.33984375,-121,NaN
28.34375,-170,NaN
28.34765625,-17,NaN
28.3515625,9,NaN
28.35546875,-51,NaN
28.359375,102,NaN
28.36328125,101,NaN
28.3671875,24,NaN
28.37109375,-9,NaN
28.375,-66,NaN
28.37890625,-170,NaN
28.3828125,-80,NaN
28.38671875,9,NaN
28.390625,60,NaN
28.39453125,86,NaN
28.3984375,52,NaN
28.40234375,33,NaN
28.40625,-43,NaN
28.41015625,-123,NaN
28.4140625,-94,NaN
28.41796875,-130,NaN
28.421875,-81,NaN
28.42578125,98,NaN
28.4296875,136,NaN
28.43359375,102,NaN
28.4375,117,NaN
28.44140625,51,NaN
28.4453125,-89,NaN
28.44921875,-85,NaN
28.453125,-100,NaN
28.45703125,-290,NaN
28.4609375,-156,NaN
28.46484375,48,NaN
28.46875,81,NaN
28.47265625,82,NaN
28.4765625,128,NaN
28.48046875,-63,NaN
28.484375,-135,NaN
28.48828125,-80,NaN
28.4921875,-55,NaN
28.49609375,-64,NaN
28.5,-23,NaN
28.50390625,-14,NaN
28.5078125,-94,NaN
28.51171875,-84,NaN
28.515625,-15,NaN
28.51953125,27,NaN
28.5234375,92,NaN
28.52734375,79,NaN
28.53125,11,NaN
28.53515625,-88,NaN
28.5390625,-184,NaN
28.54296875,-140,NaN
28.546875,-51,NaN
28.55078125,-27,NaN
28.5546875,-44,NaN
28.55859375,-18,NaN
28.5625,-114,NaN
28.56640625,-104,NaN
28.5703125,-24,NaN
28.57421875,-5,NaN
28.578125,-79,NaN
28.58203125,-112,NaN
28.5859375,-155,NaN
28.58984375,-264,NaN
28.59375,-131,NaN
28.59765625,-9,NaN
28.6015625,11,NaN
28.60546875,-5,NaN
28.609375,-86,NaN
28.61328125,-151,NaN
28.6171875,-168,NaN
28.62109375,-43,NaN
28.625,10,NaN
28.62890625,0,NaN
28.6328125,-41,NaN
28.63671875,-77,NaN
28.640625,-137,NaN
28.64453125,-172,NaN
28.6484375,-119,NaN
28.65234375,-132,NaN
28.65625,-102,NaN
28.66015625,-32,NaN
28.6640625,-101,NaN
28.66796875,-144,NaN
28.671875,-202,NaN
28.67578125,-195,NaN
28.6796875,-172,NaN
28.68359375,-137,NaN
28.6875,-143,NaN
28.69140625,-163,NaN
28.6953125,-139,NaN
28.69921875,-39,NaN
28.703125,-25,NaN
28.70703125,-42,NaN
28.7109375,-94,NaN
28.71484375,-133,NaN
28.71875,-164,NaN
28.72265625,-150,NaN
28.7265625,-136,NaN
28.73046875,-167,NaN
28.734375,-157,NaN
28.73828125,-182,NaN
28.7421875,-132,NaN
28.74609375,-121,NaN
28.75,-174,NaN
28.75390625,-214,NaN
28.7578125,-137,NaN
28.76171875,-161,NaN
28.765625,-64,NaN
28.76953125,-28,NaN
28.7734375,-53,NaN
28.77734375,-51,NaN
28.78125,-78,NaN
28.78515625,-76,NaN
28.7890625,-99,NaN
28.79296875,-132,NaN
28.796875,-113,NaN
28.80078125,-98,NaN
28.8046875,-72,NaN
28.80859375,-39,NaN
28.8125,-70,NaN
28.81640625,-84,NaN
28.8203125,-95,NaN
28.82421875,-138,NaN
28.828125,-96,NaN
28.83203125,-71,NaN
28.8359375,-81,NaN
28.83984375,-82,NaN
28.84375,-16,NaN
28.84765625,-16,NaN
28.8515625,-36,NaN
28.85546875,-53,NaN
28.859375,-87,NaN
28.86328125,-143,NaN
28.8671875,-129,NaN
28.87109375,-105,NaN
28.875,-83,NaN
28.87890625,-42,NaN
28.8828125,-48,NaN
28.88671875,-65,NaN
28.890625,-78,NaN
28.89453125,-107,NaN
28.8984375,-51,NaN
28.90234375,-63,NaN
28.90625,-66,NaN
28.91015625,-36,NaN
28.9140625,-60,NaN
28.91796875,-19,NaN
28.921875,3,NaN
28.92578125,32,NaN
28.9296875,18,NaN
28.93359375,12,NaN
28.9375,7,NaN
28.94140625,-18,NaN
28.9453125,-2,NaN
28.94921875,-17,NaN
28.953125,-46,NaN
28.95703125,-48,NaN
28.9609375,18,NaN
28.96484375,1,NaN
28.96875,-3,NaN
28.97265625,-21,NaN
28.9765625,-97,NaN
28.98046875,-74,NaN
28.984375,-29,NaN
28.98828125,-45,NaN
28.9921875,-6,NaN
28.99609375,5,NaN
29,-53,NaN
29.00390625,-54,NaN
29.0078125,-67,NaN
29.01171875,-108,NaN
29.015625,-78,NaN
29.01953125,-3,NaN
29.0234375,-7,NaN
29.02734375,14,NaN
29.03125,21,NaN
29.03515625,-14,NaN
29.0390625,-7,NaN
29.04296875,-16,NaN
29.046875,-34,NaN
29.05078125,-34,NaN
29.0546875,-62,NaN
29.05859375,-76,NaN
29.0625,-76,NaN
29.06640625,-22,NaN
29.0703125,13,NaN
29.07421875,25,NaN
29.078125,13,NaN
29.08203125,-32,NaN
29.0859375,-106,NaN
29.08984375,-32,NaN
29.09375,4,NaN
29.09765625,31,NaN
29.1015625,48,NaN
29.10546875,-22,NaN
29.109375,-50,NaN
29.11328125,-24,NaN
29.1171875,-25,NaN
29.12109375,-16,NaN
29.125,9,NaN
29.12890625,23,NaN
29.1328125,34,NaN
29.13671875,57,NaN
29.140625,45,NaN
29.14453125,33,NaN
29.1484375,22,NaN
29.15234375,-11,NaN
29.15625,-27,NaN
29.16015625,-48,NaN
29.1640625,-96,NaN
29.16796875,-90,NaN
29.171875,-87,NaN
29.17578125,-65,NaN
29.1796875,-40,NaN
29.18359375,-33,NaN
29.1875,-34,NaN
29.19140625,-30,NaN
29.1953125,-24,NaN
29.19921875,-36,NaN
29.203125,-33,NaN
29.20703125,-57,NaN
29.2109375,-58,NaN
29.21484375,-36,NaN
29.21875,-62,NaN
29.22265625,-83,NaN
29.2265625,-55,NaN
29.23046875,-37,NaN
29.234375,0,NaN
29.23828125,6,NaN
29.2421875,2,NaN
29.24609375,18,NaN
29.25,15,NaN
29.25390625,18,NaN
29.2578125,13,NaN
29.26171875,5,NaN
29.265625,-34,NaN
29.26953125,-18,NaN
29.2734375,20,NaN
29.27734375,35,NaN
29.28125,22,NaN
29.28515625,7,NaN
29.2890625,-4,NaN
29.29296875,25,NaN
29.296875,38,NaN
29.30078125,78,NaN
29.3046875,80,NaN
29.30859375,48,NaN
29.3125,49,NaN
29.31640625,49,NaN
29.3203125,45,NaN
29.32421875,35,NaN
29.328125,58,NaN
29.33203125,96,NaN
29.3359375,106,NaN
29.33984375,164,NaN
29.34375,211,NaN
29.34765625,224,NaN
29.3515625,235,NaN
29.35546875,295,NaN
29.359375,338,NaN
29.36328125,385,NaN
29.3671875,417,NaN
29.37109375,414,NaN
29.375,397,NaN
29.37890625,372,NaN
29.3828125,372,NaN
29.38671875,367,NaN
29.390625,346,NaN
29.39453125,369,NaN
29.3984375,387,NaN
29.40234375,391,NaN
29.40625,405,NaN
29.41015625,413,NaN
29.4140625,397,NaN
29.41796875,384,NaN
29.421875,405,NaN
29.42578125,433,NaN
29.4296875,465,NaN
29.43359375,461,NaN
29.4375,447,NaN
29.44140625,454,NaN
29.4453125,454,NaN
29.44921875,478,NaN
29.453125,527,NaN
29.45703125,543,NaN
29.4609375,561,NaN
29.46484375,619,NaN
29.46875,650,NaN
29.47265625,658,NaN
29.4765625,679,NaN
29.48046875,663,NaN
29.484375,635,NaN
29.48828125,634,NaN
29.4921875,617,NaN
29.49609375,597,NaN
29.5,576,NaN
29.50390625,540,NaN
29.5078125,518,NaN
29.51171875,498,NaN
29.515625,464,NaN
29.51953125,420,NaN
29.5234375,370,NaN
29.52734375,312,NaN
29.53125,260,NaN
29.53515625,202,NaN
29.5390625,114,NaN
29.54296875,28,NaN
29.546875,-26,NaN
29.55078125,-102,NaN
29.5546875,-152,NaN
29.55859375,-201,NaN
29.5625,-299,NaN
29.56640625,-408,NaN
29.5703125,-506,NaN
29.57421875,-590,NaN
29.578125,-644,NaN
29.58203125,-676,NaN
29.5859375,-705,NaN
29.58984375,-729,NaN
29.59375,-766,NaN
29.59765625,-793,NaN
29.6015625,-815,NaN
29.60546875,-850,NaN
29.609375,-846,NaN
29.61328125,-847,NaN
29.6171875,-843,NaN
29.62109375,-860,NaN
29.625,-872,NaN
29.62890625,-880,NaN
29.6328125,-890,NaN
29.63671875,-893,NaN
29.640625,-891,NaN
29.64453125,-892,NaN
29.6484375,-896,NaN
29.65234375,-894,NaN
29.65625,-884,NaN
29.66015625,-867,NaN
29.6640625,-860,NaN
29.66796875,-883,NaN
29.671875,-894,NaN
29.67578125,-871,NaN
29.6796875,-829,NaN
29.68359375,-790,NaN
29.6875,-758,NaN
29.69140625,-758,NaN
29.6953125,-762,NaN
29.69921875,-738,NaN
29.703125,-722,NaN
29.70703125,-711,NaN
29.7109375,-695,NaN
29.71484375,-672,NaN
29.71875,-658,NaN
29.72265625,-639,NaN
29.7265625,-614,NaN
29.73046875,-601,NaN
29.734375,-557,NaN
29.73828125,-490,NaN
29.7421875,-401,NaN
29.74609375,-322,NaN
29.75,-324,NaN
29.75390625,-362,NaN
29.7578125,-401,NaN
29.76171875,-422,NaN
29.765625,-404,NaN
29.76953125,-380,NaN
29.7734375,-360,NaN
29.77734375,-327,NaN
29.78125,-325,NaN
29.78515625,-328,NaN
29.7890625,-327,NaN
29.79296875,-335,NaN
29.796875,-345,NaN
29.80078125,-332,NaN
29.8046875,-309,NaN
29.80859375,-295,NaN
29.8125,-261,NaN
29.81640625,-238,NaN
29.8203125,-232,NaN
29.82421875,-228,NaN
29.828125,-224,NaN
29.83203125,-204,NaN
29.8359375,-199,NaN
29.83984375,-184,NaN
29.84375,-174,NaN
29.84765625,-184,NaN
29.8515625,-198,NaN
29.85546875,-216,NaN
29.859375,-213,NaN
29.86328125,-204,NaN
29.8671875,-183,NaN
29.87109375,-164,NaN
29.875,-166,NaN
29.87890625,-170,NaN
29.8828125,-166,NaN
29.88671875,-169,NaN
29.890625,-170,NaN
29.89453125,-154,NaN
29.8984375,-145,NaN
29.90234375,-144,NaN
29.90625,-144,NaN
29.91015625,-140,NaN
29.9140625,-132,NaN
29.91796875,-142,NaN
29.921875,-125,NaN
29.92578125,-103,NaN
29.9296875,-85,NaN
29.93359375,-75,NaN
29.9375,-70,NaN
29.94140625,-74,NaN
29.9453125,-78,NaN
29.94921875,-74,NaN
29.953125,-78,NaN
29.95703125,-88,NaN
29.9609375,-75,NaN
29.96484375,-60,NaN
29.96875,-62,NaN
29.97265625,-63,NaN
29.9765625,-63,NaN
29.98046875,-73,NaN
29.984375,-68,NaN
29.98828125,-39,NaN
29.9921875,-26,NaN
29.99609375,-18,NaN
30,-15,NaN
30.00390625,-22,NaN
30.0078125,-24,NaN
30.01171875,-15,NaN
30.015625,-6,NaN
30.01953125,-23,NaN
30.0234375,-36,NaN
30.02734375,-35,NaN
30.03125,-37,NaN
30.03515625,-50,NaN
30.0390625,-56,NaN
30.04296875,-61,NaN
30.046875,-69,NaN
30.05078125,-62,NaN
30.0546875,-31,NaN
30.05859375,-24,NaN
30.0625,-3,NaN
30.06640625,5,NaN
30.0703125,5,NaN
30.07421875,17,NaN
30.078125,21,NaN
30.08203125,25,NaN
30.0859375,17,NaN
30.08984375,13,NaN
30.09375,21,NaN
30.09765625,24,NaN
30.1015625,13,NaN
30.10546875,-6,NaN
30.109375,-9,NaN
30.11328125,-7,NaN
30.1171875,20,NaN
30.12109375,46,NaN
30.125,57,NaN
30.12890625,66,NaN
30.1328125,72,NaN
30.13671875,71,NaN
30.140625,69,NaN
30.14453125,84,NaN
30.1484375,89,NaN
30.15234375,82,NaN
30.15625,66,NaN
30.16015625,56,NaN
30.1640625,42,NaN
30.16796875,14,NaN
30.171875,20,NaN
30.17578125,26,NaN
30.1796875,43,NaN
30.18359375,53,NaN
30.1875,60,NaN
30.19140625,59,NaN
30.1953125,57,NaN
30.19921875,61,NaN
30.203125,53,NaN
30.20703125,50,NaN
30.2109375,54,NaN
30.21484375,63,NaN
30.21875,52,NaN
30.22265625,42,NaN
30.2265625,38,NaN
30.23046875,26,NaN
30.234375,20,NaN
30.23828125,36,NaN
30.2421875,57,NaN
30.24609375,67,NaN
30.25,91,NaN
30.25390625,103,NaN
30.2578125,90,NaN
30.26171875,98,NaN
30.265625,90,NaN
30.26953125,76,NaN
30.2734375,81,NaN
30.27734375,96,NaN
30.28125,102,NaN
30.28515625,89,NaN
30.2890625,62,NaN
30.29296875,28,NaN
30.296875,10,NaN
30.30078125,-1,NaN
30.3046875,22,NaN
30.30859375,37,NaN
30.3125,34,NaN
30.31640625,35,NaN
30.3203125,29,NaN
30.32421875,10,NaN
30.328125,14,NaN
30.33203125,30,NaN
30.3359375,21,NaN
30.33984375,22,NaN
30.34375,28,NaN
30.34765625,24,NaN
30.3515625,3,NaN
30.35546875,-20,NaN
30.359375,-25,NaN
30.36328125,-49,NaN
30.3671875,-46,NaN
30.37109375,-53,NaN
30.375,-68,NaN
30.37890625,-79,NaN
30.3828125,-84,NaN
30.38671875,-92,NaN
30.390625,-93,NaN
30.39453125,-77,NaN
30.3984375,-67,NaN
30.40234375,-66,NaN
30.40625,-65,NaN
30.41015625,-47,NaN
30.4140625,-48,NaN
30.41796875,-65,NaN
30.421875,-65,NaN
30.42578125,-85,NaN
30.4296875,-96,NaN
30.43359375,-84,NaN
30.4375,-72,NaN
30.44140625,-71,NaN
30.4453125,-56,NaN
30.44921875,-48,NaN
30.453125,-68,NaN
30.45703125,-68,NaN
30.4609375,-57,NaN
30.46484375,-47,NaN
30.46875,-42,NaN
30.47265625,-36,NaN
30.4765625,-31,NaN
30.48046875,-44,NaN
30.484375,-54,NaN
30.48828125,-51,NaN
30.4921875,-44,NaN
30.49609375,-50,NaN
30.5,-52,NaN
30.50390625,-49,NaN
30.5078125,-61,NaN
30.51171875,-68,NaN
30.515625,-73,NaN
30.51953125,-100,NaN
30.5234375,-130,NaN
30.52734375,-123,NaN
30.53125,-121,NaN
30.53515625,-121,NaN
30.5390625,-125,NaN
30.54296875,-143,NaN
30.546875,-161,NaN
30.55078125,-173,NaN
30.5546875,-164,NaN
30.55859375,-164,NaN
30.5625,-152,NaN
30.56640625,-134,NaN
30.5703125,-129,NaN
30.57421875,-118,NaN
30.578125,-124,NaN
30.58203125,-129,NaN
30.5859375,-138,NaN
30.58984375,-132,NaN
30.59375,-94,NaN
30.59765625,-77,NaN
30.6015625,-75,NaN
30.60546875,-77,NaN
30.609375,-66,NaN
30.61328125,-65,NaN
30.6171875,-32,NaN
30.62109375,-19,NaN
30.625,-23,NaN
30.62890625,-8,NaN
30.6328125,-4,NaN
30.63671875,-4,NaN
30.640625,0,NaN
30.64453125,9,NaN
30.6484375,15,NaN
30.65234375,20,NaN
30.65625,28,NaN
30.66015625,43,NaN
30.6640625,46,NaN
30.66796875,26,NaN
30.671875,24,NaN
30.67578125,20,NaN
30.6796875,20,NaN
30.68359375,21,NaN
30.6875,36,NaN
30.69140625,26,NaN
30.6953125,13,NaN
30.69921875,25,NaN
30.703125,18,NaN
30.70703125,18,NaN
30.7109375,34,NaN
30.71484375,47,NaN
30.71875,32,NaN
30.72265625,7,NaN
30.7265625,10,NaN
30.73046875,-12,NaN
30.734375,-25,NaN
30.73828125,20,NaN
30.7421875,79,NaN
30.74609375,134,NaN
30.75,185,NaN
30.75390625,228,NaN
30.7578125,237,NaN
30.76171875,260,NaN
30.765625,298,NaN
30.76953125,321,NaN
30.7734375,331,NaN
30.77734375,346,NaN
30.78125,349,NaN
30.78515625,341,NaN
30.7890625,313,NaN
30.79296875,297,NaN
30.796875,283,NaN
30.80078125,274,NaN
30.8046875,320,NaN
30.80859375,327,NaN
30.8125,305,NaN
30.81640625,289,NaN
30.8203125,265,NaN
30.82421875,236,NaN
30.828125,247,NaN
30.83203125,248,NaN
30.8359375,232,NaN
30.83984375,223,NaN
30.84375,230,NaN
30.84765625,222,NaN
30.8515625,206,NaN
30.85546875,184,NaN
30.859375,179,NaN
30.86328125,185,NaN
30.8671875,194,NaN
30.87109375,206,NaN
30.875,199,NaN
30.87890625,185,NaN
30.8828125,179,NaN
30.88671875,172,NaN
30.890625,165,NaN
30.89453125,169,NaN
30.8984375,174,NaN
30.90234375,173,NaN
30.90625,167,NaN
30.91015625,167,NaN
30.9140625,162,NaN
30.91796875,127,NaN
30.921875,117,NaN
30.92578125,131,NaN
30.9296875,150,NaN
30.93359375,157,NaN
30.9375,167,NaN
30.94140625,163,NaN
30.9453125,149,NaN
30.94921875,162,NaN
30.953125,170,NaN
30.95703125,155,NaN
30.9609375,160,NaN
30.96484375,171,NaN
30.96875,149,NaN
30.97265625,143,NaN
30.9765625,153,NaN
30.98046875,121,NaN
30.984375,94,NaN
30.98828125,103,NaN
30.9921875,98,NaN
30.99609375,88,NaN
31,113,NaN
31.00390625,110,NaN
31.0078125,91,NaN
31.01171875,91,NaN
31.015625,91,NaN
31.01953125,59,NaN
31.0234375,36,NaN
31.02734375,36,NaN
31.03125,15,NaN
31.03515625,-5,NaN
31.0390625,0,NaN
31.04296875,-7,NaN
31.046875,-9,NaN
31.05078125,-10,NaN
31.0546875,-22,NaN
31.05859375,-36,NaN
31.0625,-40,NaN
31.06640625,-41,NaN
31.0703125,-56,NaN
31.07421875,-55,NaN
31.078125,-55,NaN
31.08203125,-53,NaN
31.0859375,-33,NaN
31.08984375,-2,NaN
31.09375,-1,NaN
31.09765625,13,NaN
31.1015625,-10,NaN
31.10546875,-77,NaN
31.109375,-54,NaN
31.11328125,-45,NaN
31.1171875,-30,NaN
31.12109375,-7,NaN
31.125,-6,NaN
31.12890625,-24,NaN
31.1328125,-32,NaN
31.13671875,-41,NaN
31.140625,-47,NaN
31.14453125,-43,NaN
31.1484375,-32,NaN
31.15234375,-27,NaN
31.15625,-44,NaN
31.16015625,-49,NaN
31.1640625,-54,NaN
31.16796875,-63,NaN
31.171875,-67,NaN
31.17578125,-53,NaN
31.1796875,-68,NaN
31.18359375,-34,NaN
31.1875,42,NaN
31.19140625,138,NaN
31.1953125,261,NaN
31.19921875,344,NaN
31.203125,362,NaN
31.20703125,411,NaN
31.2109375,555,NaN
31.21484375,588,NaN
31.21875,724,NaN
31.22265625,854,NaN
31.2265625,925,NaN
31.23046875,999,NaN
31.234375,1167,NaN
31.23828125,1197,NaN
31.2421875,1139,NaN
31.24609375,1142,NaN
31.25,944,NaN
31.25390625,861,NaN
31.2578125,932,NaN
31.26171875,927,NaN
31.265625,1071,NaN
31.26953125,1182,NaN
31.2734375,1014,NaN
31.27734375,986,NaN
31.28125,961,NaN
31.28515625,892,NaN
31.2890625,835,NaN
31.29296875,869,NaN
31.296875,749,NaN
31.30078125,699,NaN
31.3046875,615,NaN
31.30859375,514,NaN
31.3125,550,NaN
31.31640625,393,NaN
31.3203125,401,NaN
31.32421875,548,NaN
31.328125,598,NaN
31.33203125,603,NaN
31.3359375,501,NaN
31.33984375,411,NaN
31.34375,231,NaN
31.34765625,208,NaN
31.3515625,195,NaN
31.35546875,211,NaN
31.359375,208,NaN
31.36328125,271,NaN
31.3671875,320,NaN
31.37109375,329,NaN
31.375,209,NaN
31.37890625,132,NaN
31.3828125,106,NaN
31.38671875,169,NaN
31.390625,231,NaN
31.39453125,210,NaN
31.3984375,108,NaN
31.40234375,62,NaN
31.40625,45,NaN
31.41015625,64,NaN
31.4140625,53,NaN
31.41796875,-74,NaN
31.421875,-141,NaN
31.42578125,-281,NaN
31.4296875,-193,NaN
31.43359375,-162,NaN
31.4375,-55,NaN
31.44140625,13,NaN
31.4453125,-36,NaN
31.44921875,-55,NaN
31.453125,-99,NaN
31.45703125,-121,NaN
31.4609375,-195,NaN
31.46484375,-221,NaN
31.46875,-267,NaN
31.47265625,-298,NaN
31.4765625,-174,NaN
31.48046875,-144,NaN
31.484375,-209,NaN
31.48828125,-147,NaN
31.4921875,-168,NaN
31.49609375,-143,NaN
31.5,-51,NaN
31.50390625,-56,NaN
31.5078125,-130,NaN
31.51171875,-158,NaN
31.515625,-216,NaN
31.51953125,-216,NaN
31.5234375,-134,NaN
31.52734375,-148,NaN
31.53125,-92,NaN
31.53515625,-77,NaN
31.5390625,-183,NaN
31.54296875,-148,NaN
31.546875,-176,NaN
31.55078125,-180,NaN
31.5546875,-128,NaN
31.55859375,-31,NaN
31.5625,-21,NaN
31.56640625,30,NaN
31.5703125,93,NaN
31.57421875,43,NaN
31.578125,20,NaN
31.58203125,34,NaN
31.5859375,-8,NaN
31.58984375,46,NaN
31.59375,55,NaN
31.59765625,2,NaN
31.6015625,6,NaN
31.60546875,-23,NaN
31.609375,-71,NaN
31.61328125,-24,NaN
31.6171875,45,NaN
31.62109375,-50,NaN
31.625,-86,NaN
31.62890625,-91,NaN
31.6328125,-138,NaN
31.63671875,-39,NaN
31.640625,6,NaN
31.64453125,-30,NaN
31.6484375,-54,NaN
31.65234375,-109,NaN
31.65625,-102,NaN
31.66015625,-62,NaN
31.6640625,-50,NaN
31.66796875,-86,NaN
31.671875,-126,NaN
31.67578125,-97,NaN
31.6796875,-8,NaN
31.68359375,-2,NaN
31.6875,-15,NaN
31.69140625,30,NaN
31.6953125,-32,NaN
31.69921875,-35,NaN
31.703125,51,NaN
31.70703125,16,NaN
31.7109375,-34,NaN
31.71484375,-54,NaN
31.71875,-59,NaN
31.72265625,-38,NaN
